Site,TimeStamp,DO_mgL
North Marsh,6/3/21 17:15,7.9
North Marsh,6/3/21 17:30,7.7
North Marsh,6/3/21 17:45,7.6
North Marsh,6/3/21 18:00,7.4
North Marsh,6/3/21 18:15,7.4
North Marsh,6/3/21 18:30,7.4
North Marsh,6/3/21 18:45,7.4
North Marsh,6/3/21 19:00,7.3
North Marsh,6/3/21 19:15,7.2
North Marsh,6/3/21 19:30,7.1
North Marsh,6/3/21 19:45,6.8
North Marsh,6/3/21 20:00,6.7
North Marsh,6/3/21 20:15,6.6
North Marsh,6/3/21 20:30,6.5
North Marsh,6/3/21 20:45,6.4
North Marsh,6/3/21 21:00,6.3
North Marsh,6/3/21 21:15,6.2
North Marsh,6/3/21 21:30,6.2
North Marsh,6/3/21 21:45,6
North Marsh,6/3/21 22:00,5.7
North Marsh,6/3/21 22:15,5.6
North Marsh,6/3/21 22:30,5.6
North Marsh,6/3/21 22:45,5
North Marsh,6/3/21 23:00,5.1
North Marsh,6/3/21 23:15,5.2
North Marsh,6/3/21 23:30,3.6
North Marsh,6/3/21 23:45,3.6
North Marsh,6/4/21 0:00,2.3
North Marsh,6/4/21 0:15,4.4
North Marsh,6/4/21 0:30,4.1
North Marsh,6/4/21 0:45,4.7
North Marsh,6/4/21 1:00,4.2
North Marsh,6/4/21 1:15,4.4
North Marsh,6/4/21 1:30,4.3
North Marsh,6/4/21 1:45,4.2
North Marsh,6/4/21 2:00,3.5
North Marsh,6/4/21 2:15,3.5
North Marsh,6/4/21 2:30,3
North Marsh,6/4/21 2:45,2.5
North Marsh,6/4/21 3:00,2.5
North Marsh,6/4/21 3:15,2.7
North Marsh,6/4/21 3:30,2.1
North Marsh,6/4/21 3:45,1.6
North Marsh,6/4/21 4:00,1.6
North Marsh,6/4/21 4:15,1.8
North Marsh,6/4/21 4:30,2.2
North Marsh,6/4/21 4:45,2.4
North Marsh,6/4/21 5:00,2.7
North Marsh,6/4/21 5:15,2.9
North Marsh,6/4/21 5:30,3.3
North Marsh,6/4/21 5:45,3.4
North Marsh,6/4/21 6:00,3.7
North Marsh,6/4/21 6:15,3.9
North Marsh,6/4/21 6:30,4.1
North Marsh,6/4/21 6:45,4.3
North Marsh,6/4/21 7:00,4.4
North Marsh,6/4/21 7:15,4.5
North Marsh,6/4/21 7:30,4.6
North Marsh,6/4/21 7:45,4.7
North Marsh,6/4/21 8:00,4.6
North Marsh,6/4/21 8:15,4.7
North Marsh,6/4/21 8:30,4.9
North Marsh,6/4/21 8:45,4.9
North Marsh,6/4/21 9:00,4.9
North Marsh,6/4/21 9:15,4.8
North Marsh,6/4/21 9:30,5
North Marsh,6/4/21 9:45,4.6
North Marsh,6/4/21 10:00,3.3
North Marsh,6/4/21 10:15,4.7
North Marsh,6/4/21 10:30,4.7
North Marsh,6/4/21 10:45,5.1
North Marsh,6/4/21 11:00,5.3
North Marsh,6/4/21 11:15,5.7
North Marsh,6/4/21 11:30,6.5
North Marsh,6/4/21 11:45,6.6
North Marsh,6/4/21 12:00,6.8
North Marsh,6/4/21 12:15,6.7
North Marsh,6/4/21 12:30,7.4
North Marsh,6/4/21 12:45,7.5
North Marsh,6/4/21 13:00,7.7
North Marsh,6/4/21 13:15,8.1
North Marsh,6/4/21 13:30,8.5
North Marsh,6/4/21 13:45,8.9
North Marsh,6/4/21 14:00,9.3
North Marsh,6/4/21 14:15,9
North Marsh,6/4/21 14:30,9.2
North Marsh,6/4/21 14:45,8.9
North Marsh,6/4/21 15:00,9.6
North Marsh,6/4/21 15:15,8.6
North Marsh,6/4/21 15:30,9
North Marsh,6/4/21 15:45,10.4
North Marsh,6/4/21 16:00,10.1
North Marsh,6/4/21 16:15,9.5
North Marsh,6/4/21 16:30,9.1
North Marsh,6/4/21 16:45,8.9
North Marsh,6/4/21 17:00,8.6
North Marsh,6/4/21 17:15,8.4
North Marsh,6/4/21 17:30,8.1
North Marsh,6/4/21 17:45,7.9
North Marsh,6/4/21 18:00,7.8
North Marsh,6/4/21 18:15,7.8
North Marsh,6/4/21 18:30,7.7
North Marsh,6/4/21 18:45,7.9
North Marsh,6/4/21 19:00,7.9
North Marsh,6/4/21 19:15,7.8
North Marsh,6/4/21 19:30,7.9
North Marsh,6/4/21 19:45,7.8
North Marsh,6/4/21 20:00,7.8
North Marsh,6/4/21 20:15,7.7
North Marsh,6/4/21 20:30,7.6
North Marsh,6/4/21 20:45,7.5
North Marsh,6/4/21 21:00,7.3
North Marsh,6/4/21 21:15,7.1
North Marsh,6/4/21 21:30,6.9
North Marsh,6/4/21 21:45,6.8
North Marsh,6/4/21 22:00,6.6
North Marsh,6/4/21 22:15,6.4
North Marsh,6/4/21 22:30,6.1
North Marsh,6/4/21 22:45,6.1
North Marsh,6/4/21 23:00,6
North Marsh,6/4/21 23:15,5.8
North Marsh,6/4/21 23:30,5.7
North Marsh,6/4/21 23:45,5
North Marsh,6/5/21 0:00,4.1
North Marsh,6/5/21 0:15,3.9
North Marsh,6/5/21 0:30,3.7
North Marsh,6/5/21 0:45,3.6
North Marsh,6/5/21 1:00,3.3
North Marsh,6/5/21 1:15,3
North Marsh,6/5/21 1:30,2.8
North Marsh,6/5/21 1:45,2.6
North Marsh,6/5/21 2:00,2.5
North Marsh,6/5/21 2:15,2.2
North Marsh,6/5/21 2:30,2
North Marsh,6/5/21 2:45,2
North Marsh,6/5/21 3:00,2
North Marsh,6/5/21 3:15,1.8
North Marsh,6/5/21 3:30,1.8
North Marsh,6/5/21 3:45,1.5
North Marsh,6/5/21 4:00,1.5
North Marsh,6/5/21 4:15,1.3
North Marsh,6/5/21 4:30,1.3
North Marsh,6/5/21 4:45,1.5
North Marsh,6/5/21 5:00,0.9
North Marsh,6/5/21 5:15,0.9
North Marsh,6/5/21 5:30,1.3
North Marsh,6/5/21 5:45,1.8
North Marsh,6/5/21 6:00,1.9
North Marsh,6/5/21 6:15,2.4
North Marsh,6/5/21 6:30,2.8
North Marsh,6/5/21 6:45,3.3
North Marsh,6/5/21 7:00,3.6
North Marsh,6/5/21 7:15,3.9
North Marsh,6/5/21 7:30,4.1
North Marsh,6/5/21 7:45,4.4
North Marsh,6/5/21 8:00,4.6
North Marsh,6/5/21 8:15,4.6
North Marsh,6/5/21 8:30,4.8
North Marsh,6/5/21 8:45,5
North Marsh,6/5/21 9:00,5.1
North Marsh,6/5/21 9:15,5.1
North Marsh,6/5/21 9:30,5.3
North Marsh,6/5/21 9:45,5.2
North Marsh,6/5/21 10:00,5.3
North Marsh,6/5/21 10:15,5.3
North Marsh,6/5/21 10:30,5.3
North Marsh,6/5/21 10:45,4.9
North Marsh,6/5/21 11:00,5.4
North Marsh,6/5/21 11:15,4.7
North Marsh,6/5/21 11:30,5.8
North Marsh,6/5/21 11:45,6
North Marsh,6/5/21 12:00,6.6
North Marsh,6/5/21 12:15,7.1
North Marsh,6/5/21 12:30,8
North Marsh,6/5/21 12:45,8.5
North Marsh,6/5/21 13:00,8.7
North Marsh,6/5/21 13:15,8.8
North Marsh,6/5/21 13:30,8.8
North Marsh,6/5/21 13:45,9
North Marsh,6/5/21 14:00,9.7
North Marsh,6/5/21 14:15,9.3
North Marsh,6/5/21 14:30,9.6
North Marsh,6/5/21 14:45,8.6
North Marsh,6/5/21 15:00,8.6
North Marsh,6/5/21 15:15,8.1
North Marsh,6/5/21 15:30,8.8
North Marsh,6/5/21 15:45,8.4
North Marsh,6/5/21 16:00,9.4
North Marsh,6/5/21 16:15,9.2
North Marsh,6/5/21 16:30,9
North Marsh,6/5/21 16:45,8.9
North Marsh,6/5/21 17:00,9
North Marsh,6/5/21 17:15,8.9
North Marsh,6/5/21 17:30,8.7
North Marsh,6/5/21 17:45,8.6
North Marsh,6/5/21 18:00,8.5
North Marsh,6/5/21 18:15,8.4
North Marsh,6/5/21 18:30,8.5
North Marsh,6/5/21 18:45,8.7
North Marsh,6/5/21 19:00,8.7
North Marsh,6/5/21 19:15,8.7
North Marsh,6/5/21 19:30,8.6
North Marsh,6/5/21 19:45,8.5
North Marsh,6/5/21 20:00,8.3
North Marsh,6/5/21 20:15,8.2
North Marsh,6/5/21 20:30,8.1
North Marsh,6/5/21 20:45,8.1
North Marsh,6/5/21 21:00,8
North Marsh,6/5/21 21:15,7.9
North Marsh,6/5/21 21:30,7.7
North Marsh,6/5/21 21:45,7.4
North Marsh,6/5/21 22:00,7.2
North Marsh,6/5/21 22:15,6.9
North Marsh,6/5/21 22:30,6.9
North Marsh,6/5/21 22:45,6.6
North Marsh,6/5/21 23:00,6.5
North Marsh,6/5/21 23:15,6.4
North Marsh,6/5/21 23:30,6.1
North Marsh,6/5/21 23:45,6
North Marsh,6/6/21 0:00,5.9
North Marsh,6/6/21 0:15,4.9
North Marsh,6/6/21 0:30,3.9
North Marsh,6/6/21 0:45,3.7
North Marsh,6/6/21 1:00,3.3
North Marsh,6/6/21 1:15,3.2
North Marsh,6/6/21 1:30,2.9
North Marsh,6/6/21 1:45,2.8
North Marsh,6/6/21 2:00,2.4
North Marsh,6/6/21 2:15,2.2
North Marsh,6/6/21 2:30,1.9
North Marsh,6/6/21 2:45,2
North Marsh,6/6/21 3:00,1.9
North Marsh,6/6/21 3:15,1.9
North Marsh,6/6/21 3:30,1.9
North Marsh,6/6/21 3:45,1.8
North Marsh,6/6/21 4:00,1.7
North Marsh,6/6/21 4:15,1.7
North Marsh,6/6/21 4:30,1.8
North Marsh,6/6/21 4:45,1.6
North Marsh,6/6/21 5:00,1.6
North Marsh,6/6/21 5:15,1.6
North Marsh,6/6/21 5:30,1.5
North Marsh,6/6/21 5:45,1.3
North Marsh,6/6/21 6:00,1.1
North Marsh,6/6/21 6:15,1.4
North Marsh,6/6/21 6:30,1.6
North Marsh,6/6/21 6:45,1.7
North Marsh,6/6/21 7:00,2.1
North Marsh,6/6/21 7:15,2.7
North Marsh,6/6/21 7:30,3.1
North Marsh,6/6/21 7:45,3.7
North Marsh,6/6/21 8:00,4.2
North Marsh,6/6/21 8:15,4.5
North Marsh,6/6/21 8:30,4.8
North Marsh,6/6/21 8:45,4.9
North Marsh,6/6/21 9:00,5.1
North Marsh,6/6/21 9:15,5.4
North Marsh,6/6/21 9:30,5.5
North Marsh,6/6/21 9:45,5.6
North Marsh,6/6/21 10:00,5.8
North Marsh,6/6/21 10:15,5.9
North Marsh,6/6/21 10:30,6
North Marsh,6/6/21 10:45,6
North Marsh,6/6/21 11:00,6.2
North Marsh,6/6/21 11:15,6
North Marsh,6/6/21 11:30,6
North Marsh,6/6/21 11:45,6.1
North Marsh,6/6/21 12:00,6.2
North Marsh,6/6/21 12:15,6.1
North Marsh,6/6/21 12:30,5.3
North Marsh,6/6/21 12:45,6.6
North Marsh,6/6/21 13:00,7.2
North Marsh,6/6/21 13:15,7.2
North Marsh,6/6/21 13:30,8.3
North Marsh,6/6/21 13:45,7.5
North Marsh,6/6/21 14:00,7.8
North Marsh,6/6/21 14:15,7.9
North Marsh,6/6/21 14:30,8.1
North Marsh,6/6/21 14:45,8.9
North Marsh,6/6/21 15:00,9.1
North Marsh,6/6/21 15:15,9.4
North Marsh,6/6/21 15:30,9.5
North Marsh,6/6/21 15:45,9.2
North Marsh,6/6/21 16:00,8.7
North Marsh,6/6/21 16:15,8.5
North Marsh,6/6/21 16:30,8.9
North Marsh,6/6/21 16:45,8.7
North Marsh,6/6/21 17:00,9
North Marsh,6/6/21 17:15,8.9
North Marsh,6/6/21 17:30,9
North Marsh,6/6/21 17:45,8.9
North Marsh,6/6/21 18:00,8.9
North Marsh,6/6/21 18:15,8.8
North Marsh,6/6/21 18:30,9
North Marsh,6/6/21 18:45,9
North Marsh,6/6/21 19:00,9
North Marsh,6/6/21 19:15,9.2
North Marsh,6/6/21 19:30,9.4
North Marsh,6/6/21 19:45,9.4
North Marsh,6/6/21 20:00,9.3
North Marsh,6/6/21 20:15,9.2
North Marsh,6/6/21 20:30,9.1
North Marsh,6/6/21 20:45,9
North Marsh,6/6/21 21:00,8.8
North Marsh,6/6/21 21:15,8.6
North Marsh,6/6/21 21:30,8.5
North Marsh,6/6/21 21:45,8.4
North Marsh,6/6/21 22:00,8.2
North Marsh,6/6/21 22:15,8
North Marsh,6/6/21 22:30,7.7
North Marsh,6/6/21 22:45,7.5
North Marsh,6/6/21 23:00,7.4
North Marsh,6/6/21 23:15,7.2
North Marsh,6/6/21 23:30,7.1
North Marsh,6/6/21 23:45,7
North Marsh,6/7/21 0:00,6.7
North Marsh,6/7/21 0:15,6.6
North Marsh,6/7/21 0:30,6.4
North Marsh,6/7/21 0:45,5.6
North Marsh,6/7/21 1:00,4.8
North Marsh,6/7/21 1:15,4.9
North Marsh,6/7/21 1:30,4.7
North Marsh,6/7/21 1:45,4.4
North Marsh,6/7/21 2:00,4.2
North Marsh,6/7/21 2:15,4
North Marsh,6/7/21 2:30,3.6
North Marsh,6/7/21 2:45,3.7
North Marsh,6/7/21 3:00,3.6
North Marsh,6/7/21 3:15,3.4
North Marsh,6/7/21 3:30,3.6
North Marsh,6/7/21 3:45,3.5
North Marsh,6/7/21 4:00,3.5
North Marsh,6/7/21 4:15,3.5
North Marsh,6/7/21 4:30,3.4
North Marsh,6/7/21 4:45,3.3
North Marsh,6/7/21 5:00,3.4
North Marsh,6/7/21 5:15,3.2
North Marsh,6/7/21 5:30,3.1
North Marsh,6/7/21 5:45,2.9
North Marsh,6/7/21 6:00,2.7
North Marsh,6/7/21 6:15,2.6
North Marsh,6/7/21 6:30,2.7
North Marsh,6/7/21 6:45,2
North Marsh,6/7/21 7:00,2.1
North Marsh,6/7/21 7:15,1.9
North Marsh,6/7/21 7:30,2.2
North Marsh,6/7/21 7:45,2.6
North Marsh,6/7/21 8:00,2.9
North Marsh,6/7/21 8:15,3.5
North Marsh,6/7/21 8:30,3.9
North Marsh,6/7/21 8:45,4.4
North Marsh,6/7/21 9:00,4.8
North Marsh,6/7/21 9:15,5.1
North Marsh,6/7/21 9:30,5.5
North Marsh,6/7/21 9:45,5.7
North Marsh,6/7/21 10:00,5.9
North Marsh,6/7/21 10:15,6.2
North Marsh,6/7/21 10:30,6.4
North Marsh,6/7/21 10:45,6.5
North Marsh,6/7/21 11:00,6.7
North Marsh,6/7/21 11:15,6.7
North Marsh,6/7/21 11:30,6.7
North Marsh,6/7/21 11:45,6.9
North Marsh,6/7/21 12:00,7
North Marsh,6/7/21 12:15,7
North Marsh,6/7/21 12:30,6.9
North Marsh,6/7/21 12:45,6.8
North Marsh,6/7/21 13:00,7
North Marsh,6/7/21 13:15,7.3
North Marsh,6/7/21 13:30,7.3
North Marsh,6/7/21 13:45,7.6
North Marsh,6/7/21 14:00,7.6
North Marsh,6/7/21 14:15,6.8
North Marsh,6/7/21 14:30,7.2
North Marsh,6/7/21 14:45,7.1
North Marsh,6/7/21 15:00,7.1
North Marsh,6/7/21 15:15,7
North Marsh,6/7/21 15:30,7
North Marsh,6/7/21 15:45,7.2
North Marsh,6/7/21 16:00,7.1
North Marsh,6/7/21 16:15,7.6
North Marsh,6/7/21 16:30,7.6
North Marsh,6/7/21 16:45,7.4
North Marsh,6/7/21 17:00,8
North Marsh,6/7/21 17:15,7.9
North Marsh,6/7/21 17:30,7.8
North Marsh,6/7/21 17:45,7.4
North Marsh,6/7/21 18:00,7.5
North Marsh,6/7/21 18:15,7.5
North Marsh,6/7/21 18:30,7.4
North Marsh,6/7/21 18:45,7.3
North Marsh,6/7/21 19:00,7.3
North Marsh,6/7/21 19:15,7.2
North Marsh,6/7/21 19:30,7.1
North Marsh,6/7/21 19:45,6.9
North Marsh,6/7/21 20:00,6.9
North Marsh,6/7/21 20:15,6.8
North Marsh,6/7/21 20:30,6.7
North Marsh,6/7/21 20:45,6.6
North Marsh,6/7/21 21:00,6.7
North Marsh,6/7/21 21:15,6.7
North Marsh,6/7/21 21:30,6.7
North Marsh,6/7/21 21:45,6.5
North Marsh,6/7/21 22:00,6.6
North Marsh,6/7/21 22:15,6.4
North Marsh,6/7/21 22:30,6.5
North Marsh,6/7/21 22:45,6.4
North Marsh,6/7/21 23:00,6.4
North Marsh,6/7/21 23:15,6.2
North Marsh,6/7/21 23:30,5.9
North Marsh,6/7/21 23:45,6.1
North Marsh,6/8/21 0:00,5.5
North Marsh,6/8/21 0:15,5
North Marsh,6/8/21 0:30,5.4
North Marsh,6/8/21 0:45,5.2
North Marsh,6/8/21 1:00,4.7
North Marsh,6/8/21 1:15,3
North Marsh,6/8/21 1:30,1.6
North Marsh,6/8/21 1:45,1.8
North Marsh,6/8/21 2:00,1.7
North Marsh,6/8/21 2:15,1.8
North Marsh,6/8/21 2:30,1.8
North Marsh,6/8/21 2:45,2
North Marsh,6/8/21 3:00,1.9
North Marsh,6/8/21 3:15,1.8
North Marsh,6/8/21 3:30,1.7
North Marsh,6/8/21 3:45,1.5
North Marsh,6/8/21 4:00,1.6
North Marsh,6/8/21 4:15,1.8
North Marsh,6/8/21 4:30,1.9
North Marsh,6/8/21 4:45,1.7
North Marsh,6/8/21 5:00,1.6
North Marsh,6/8/21 5:15,1.7
North Marsh,6/8/21 5:30,1.7
North Marsh,6/8/21 5:45,1.8
North Marsh,6/8/21 6:00,1.9
North Marsh,6/8/21 6:15,1.8
North Marsh,6/8/21 6:30,1.8
North Marsh,6/8/21 6:45,1.8
North Marsh,6/8/21 7:00,2
North Marsh,6/8/21 7:15,1.8
North Marsh,6/8/21 7:30,1.8
North Marsh,6/8/21 7:45,2.3
North Marsh,6/8/21 8:00,1.9
North Marsh,6/8/21 8:15,2.3
North Marsh,6/8/21 8:30,2.4
North Marsh,6/8/21 8:45,2.5
North Marsh,6/8/21 9:00,2.6
North Marsh,6/8/21 9:15,3.5
North Marsh,6/8/21 9:30,4.2
North Marsh,6/8/21 9:45,4.6
North Marsh,6/8/21 10:00,4.9
North Marsh,6/8/21 10:15,5.2
North Marsh,6/8/21 10:30,5.5
North Marsh,6/8/21 10:45,5.6
North Marsh,6/8/21 11:00,5.9
North Marsh,6/8/21 11:15,6.2
North Marsh,6/8/21 11:30,6.2
North Marsh,6/8/21 11:45,6
North Marsh,6/8/21 12:00,6.2
North Marsh,6/8/21 12:15,6.1
North Marsh,6/8/21 12:30,6.1
North Marsh,6/8/21 12:45,6.8
North Marsh,6/8/21 13:00,6.6
North Marsh,6/8/21 13:15,6.2
North Marsh,6/8/21 13:30,7.1
North Marsh,6/8/21 13:45,7
North Marsh,6/8/21 14:00,6.9
North Marsh,6/8/21 14:15,6.3
North Marsh,6/8/21 14:30,6.7
North Marsh,6/8/21 14:45,6.4
North Marsh,6/8/21 15:00,6.1
North Marsh,6/8/21 15:15,6.7
North Marsh,6/8/21 15:30,6.7
North Marsh,6/8/21 15:45,6.5
North Marsh,6/8/21 16:00,5.9
North Marsh,6/8/21 16:15,6.6
North Marsh,6/8/21 16:30,6.5
North Marsh,6/8/21 16:45,6.3
North Marsh,6/8/21 17:00,7.3
North Marsh,6/8/21 17:15,6.9
North Marsh,6/8/21 17:30,6.9
North Marsh,6/8/21 17:45,6.9
North Marsh,6/8/21 18:00,7.1
North Marsh,6/8/21 18:15,7.9
North Marsh,6/8/21 18:30,8.3
North Marsh,6/8/21 18:45,8.1
North Marsh,6/8/21 19:00,7.9
North Marsh,6/8/21 19:15,7.9
North Marsh,6/8/21 19:30,7.9
North Marsh,6/8/21 19:45,7.8
North Marsh,6/8/21 20:00,7.7
North Marsh,6/8/21 20:15,7.3
North Marsh,6/8/21 20:30,7.2
North Marsh,6/8/21 20:45,7.2
North Marsh,6/8/21 21:00,7.2
North Marsh,6/8/21 21:15,7.2
North Marsh,6/8/21 21:30,7.3
North Marsh,6/8/21 21:45,7.4
North Marsh,6/8/21 22:00,7.5
North Marsh,6/8/21 22:15,7.5
North Marsh,6/8/21 22:30,7.3
North Marsh,6/8/21 22:45,7.2
North Marsh,6/8/21 23:00,7
North Marsh,6/8/21 23:15,7
North Marsh,6/8/21 23:30,6.9
North Marsh,6/8/21 23:45,6.6
North Marsh,6/9/21 0:00,6.3
North Marsh,6/9/21 0:15,6.1
North Marsh,6/9/21 0:30,5.5
North Marsh,6/9/21 0:45,5.7
North Marsh,6/9/21 1:00,5.3
North Marsh,6/9/21 1:15,4.6
North Marsh,6/9/21 1:30,4.1
North Marsh,6/9/21 1:45,3.5
North Marsh,6/9/21 2:00,2.7
North Marsh,6/9/21 2:15,3.2
North Marsh,6/9/21 2:30,3.4
North Marsh,6/9/21 2:45,3.4
North Marsh,6/9/21 3:00,3.3
North Marsh,6/9/21 3:15,3.4
North Marsh,6/9/21 3:30,3.3
North Marsh,6/9/21 3:45,3.2
North Marsh,6/9/21 4:00,3.2
North Marsh,6/9/21 4:15,3.1
North Marsh,6/9/21 4:30,2.9
North Marsh,6/9/21 4:45,2.9
North Marsh,6/9/21 5:00,2.8
North Marsh,6/9/21 5:15,2.8
North Marsh,6/9/21 5:30,2.5
North Marsh,6/9/21 5:45,2.4
North Marsh,6/9/21 6:00,2.4
North Marsh,6/9/21 6:15,2.2
North Marsh,6/9/21 6:30,2.1
North Marsh,6/9/21 6:45,2.1
North Marsh,6/9/21 7:00,2.3
North Marsh,6/9/21 7:15,2.6
North Marsh,6/9/21 7:30,2.7
North Marsh,6/9/21 7:45,2.8
North Marsh,6/9/21 8:00,3
North Marsh,6/9/21 8:15,2.9
North Marsh,6/9/21 8:30,2.3
North Marsh,6/9/21 8:45,2.5
North Marsh,6/9/21 9:00,2.6
North Marsh,6/9/21 9:15,2.7
North Marsh,6/9/21 9:30,2.8
North Marsh,6/9/21 9:45,3.2
North Marsh,6/9/21 10:00,3.8
North Marsh,6/9/21 10:15,4.2
North Marsh,6/9/21 10:30,4.7
North Marsh,6/9/21 10:45,5.1
North Marsh,6/9/21 11:00,5.4
North Marsh,6/9/21 11:15,5.6
North Marsh,6/9/21 11:30,5.7
North Marsh,6/9/21 11:45,6.1
North Marsh,6/9/21 12:00,6.3
North Marsh,6/9/21 12:15,6.5
North Marsh,6/9/21 12:30,6.4
North Marsh,6/9/21 12:45,7
North Marsh,6/9/21 13:00,6.8
North Marsh,6/9/21 13:15,6.8
North Marsh,6/9/21 13:30,7.3
North Marsh,6/9/21 13:45,7.4
North Marsh,6/9/21 14:00,7.5
North Marsh,6/9/21 14:15,7.7
North Marsh,6/9/21 14:30,7.6
North Marsh,6/9/21 14:45,6.9
North Marsh,6/9/21 15:00,7.1
North Marsh,6/9/21 15:15,6.4
North Marsh,6/9/21 15:30,6.8
North Marsh,6/9/21 15:45,6.2
North Marsh,6/9/21 16:00,5.6
North Marsh,6/9/21 16:15,6.7
North Marsh,6/9/21 16:30,6.2
North Marsh,6/9/21 16:45,6.8
North Marsh,6/9/21 17:00,6.7
North Marsh,6/9/21 17:15,5.6
North Marsh,6/9/21 17:30,6.7
North Marsh,6/9/21 17:45,6.8
North Marsh,6/9/21 18:00,7
North Marsh,6/9/21 18:15,7.2
North Marsh,6/9/21 18:30,7
North Marsh,6/9/21 18:45,6.5
North Marsh,6/9/21 19:00,6.5
North Marsh,6/9/21 19:15,6.8
North Marsh,6/9/21 19:30,6.2
North Marsh,6/9/21 19:45,6.6
North Marsh,6/9/21 20:00,6.8
North Marsh,6/9/21 20:15,6.8
North Marsh,6/9/21 20:30,6.9
North Marsh,6/9/21 20:45,6.6
North Marsh,6/9/21 21:00,7.3
North Marsh,6/9/21 21:15,7.4
North Marsh,6/9/21 21:30,7.4
North Marsh,6/9/21 21:45,7.4
North Marsh,6/9/21 22:00,7.3
North Marsh,6/9/21 22:15,7.3
North Marsh,6/9/21 22:30,7.2
North Marsh,6/9/21 22:45,6.9
North Marsh,6/9/21 23:00,6.9
North Marsh,6/9/21 23:15,7
North Marsh,6/9/21 23:30,6.7
North Marsh,6/9/21 23:45,6.7
North Marsh,6/10/21 0:00,6.4
North Marsh,6/10/21 0:15,6.3
North Marsh,6/10/21 0:30,6
North Marsh,6/10/21 0:45,5.5
North Marsh,6/10/21 1:00,5.6
North Marsh,6/10/21 1:15,5.2
North Marsh,6/10/21 1:30,5.1
North Marsh,6/10/21 1:45,3.5
North Marsh,6/10/21 2:00,2.7
North Marsh,6/10/21 2:15,3
North Marsh,6/10/21 2:30,2.5
North Marsh,6/10/21 2:45,2.6
North Marsh,6/10/21 3:00,2.4
North Marsh,6/10/21 3:15,2.8
North Marsh,6/10/21 3:30,3.4
North Marsh,6/10/21 3:45,3.2
North Marsh,6/10/21 4:00,3.2
North Marsh,6/10/21 4:15,3.2
North Marsh,6/10/21 4:30,3
North Marsh,6/10/21 4:45,2.9
North Marsh,6/10/21 5:00,2.9
North Marsh,6/10/21 5:15,2.8
North Marsh,6/10/21 5:30,2.7
North Marsh,6/10/21 5:45,2.5
North Marsh,6/10/21 6:00,2.4
North Marsh,6/10/21 6:15,2.3
North Marsh,6/10/21 6:30,2.2
North Marsh,6/10/21 6:45,2.1
North Marsh,6/10/21 7:00,2.4
North Marsh,6/10/21 7:15,2.7
North Marsh,6/10/21 7:30,2.8
North Marsh,6/10/21 7:45,2.9
North Marsh,6/10/21 8:00,3.3
North Marsh,6/10/21 8:15,3.6
North Marsh,6/10/21 8:30,3.7
North Marsh,6/10/21 8:45,4.1
North Marsh,6/10/21 9:00,4.2
North Marsh,6/10/21 9:15,3.3
North Marsh,6/10/21 9:30,3.4
North Marsh,6/10/21 9:45,3.7
North Marsh,6/10/21 10:00,3.8
North Marsh,6/10/21 10:15,3.7
North Marsh,6/10/21 10:30,3.8
North Marsh,6/10/21 10:45,4.4
North Marsh,6/10/21 11:00,4.7
North Marsh,6/10/21 11:15,4.8
North Marsh,6/10/21 11:30,5.3
North Marsh,6/10/21 11:45,5.3
North Marsh,6/10/21 12:00,5.5
North Marsh,6/10/21 12:15,6
North Marsh,6/10/21 12:30,5.9
North Marsh,6/10/21 12:45,6.4
North Marsh,6/10/21 13:00,6.5
North Marsh,6/10/21 13:15,6.5
North Marsh,6/10/21 13:30,6.8
North Marsh,6/10/21 13:45,6.9
North Marsh,6/10/21 14:00,7.3
North Marsh,6/10/21 14:15,7.1
North Marsh,6/10/21 14:30,7
North Marsh,6/10/21 14:45,6.5
North Marsh,6/10/21 15:00,7
North Marsh,6/10/21 15:15,6.5
North Marsh,6/10/21 15:30,6.9
North Marsh,6/10/21 15:45,7.2
North Marsh,6/10/21 16:00,7.2
North Marsh,6/10/21 16:15,6.8
North Marsh,6/10/21 16:30,7.1
North Marsh,6/10/21 16:45,6.9
North Marsh,6/10/21 17:00,7
North Marsh,6/10/21 17:15,6.8
North Marsh,6/10/21 17:30,7.1
North Marsh,6/10/21 17:45,7
North Marsh,6/10/21 18:00,7.1
North Marsh,6/10/21 18:15,7.3
North Marsh,6/10/21 18:30,7.1
North Marsh,6/10/21 18:45,7.2
North Marsh,6/10/21 19:00,7.1
North Marsh,6/10/21 19:15,7.1
North Marsh,6/10/21 19:30,6.9
North Marsh,6/10/21 19:45,6.8
North Marsh,6/10/21 20:00,6.9
North Marsh,6/10/21 20:15,6.9
North Marsh,6/10/21 20:30,7.1
North Marsh,6/10/21 20:45,7.1
North Marsh,6/10/21 21:00,7.1
North Marsh,6/10/21 21:15,6.9
North Marsh,6/10/21 21:30,7
North Marsh,6/10/21 21:45,6.9
North Marsh,6/10/21 22:00,6.8
North Marsh,6/10/21 22:15,6.7
North Marsh,6/10/21 22:30,6.8
North Marsh,6/10/21 22:45,6.7
North Marsh,6/10/21 23:00,6.7
North Marsh,6/10/21 23:15,6.6
North Marsh,6/10/21 23:30,6.6
North Marsh,6/10/21 23:45,6.5
North Marsh,6/11/21 0:00,6.4
North Marsh,6/11/21 0:15,6.4
North Marsh,6/11/21 0:30,5.9
North Marsh,6/11/21 0:45,6
North Marsh,6/11/21 1:00,5.5
North Marsh,6/11/21 1:15,5
